Unnamed: 0,image_name,embedding
162327,90133.png,"[ 0.09061354 -0.04871945  0.3053173  -0.12392753  0.10760407  0.26694927
  0.11275192 -0.15158726  0.09152923  0.00491793  0.09798338 -0.04055679
  0.18207419  0.12212221  0.10967548  0.07917222 -0.05879529 -0.16022289
 -0.05041931  0.11763898  0.04742517  0.2730254  -0.02604464 -0.05165663
  0.09477324  0.37589535  0.12337404 -0.08033698 -0.1435645   0.34755465
 -0.23684569  0.05493584]"
203155,27624.png,"[ 0.05604374 -0.4004512   0.29186603 -0.13536726  0.42148805 -0.04050182
  0.05427226  0.03801831  0.20774166 -0.2824173   0.3005091  -0.1895192
  0.16750737  0.13758677 -0.23486452  0.20273471 -0.3603863  -0.18435404
  0.3742199   0.13015425  0.26609495  0.31940135 -0.15313171 -0.16593887
  0.16004962  0.30435792  0.19081755  0.00043281  0.07310873  0.03543026
 -0.30593103  0.17202291]"
48821,135429.png,"[ 0.26174414 -0.50939965  0.39367366 -0.3428465   0.43980753 -0.26738453
  0.13670741 -0.48030463  0.15886305 -0.30590162  0.28392774 -0.18946235
  0.32901612  0.486076   -0.25993776  0.4308571  -0.25062716 -0.41547966
  0.2797738   0.44679448  0.3172206   0.6001799  -0.27651736  0.40855938
  0.26267007  0.5589079   0.16544081  0.21901473  0.37944937  0.35740447
 -0.48868138  0.2592691 ]"
69382,163317.png,"[-0.3064526   0.22414026 -0.18985471  0.0834918   0.05341811  0.12381042
 -0.17033122  0.29350504 -0.2788126   0.19213854 -0.21214871  0.03135922
 -0.09326161 -0.13483901  0.17141642 -0.18425202  0.14024861  0.12875786
 -0.30881745 -0.0318062  -0.25631982 -0.07783721  0.10502457 -0.21004629
 -0.01625378 -0.08947354  0.11305422 -0.14666349 -0.32047963 -0.05458646
  0.08195566 -0.46198025]"
19181,70535.png,"[ 0.18041205 -0.0226134  -0.05436346 -0.27290863  0.29557824 -0.00267004
  0.01451317 -0.17327625  0.01148478  0.324768   -0.13971634 -0.24888322
  0.17917238  0.03895262  0.03703795  0.21505375 -0.1920126  -0.45310324
  0.04065194  0.40584582  0.03379192  0.21107149  0.02384291  0.1819238
  0.3282541   0.30626643  0.20622328 -0.1601404  -0.03251436  0.17926267
 -0.28476512 -0.1348209 ]"
147454,69711.png,"[ 0.36685342 -0.34190074  0.32124665 -0.5161113   0.19960812 -0.04472889
 -0.01731052 -0.2519011   0.18593545 -0.43506175  0.32504123 -0.13022573
  0.28526658  0.45493716 -0.0808223   0.41496712 -0.19296731 -0.23308189
  0.2615137   0.11501885 -0.06369402  0.4059969  -0.15479936  0.29926842
  0.2887213   0.26831532  0.1800471   0.07916995  0.3043467   0.43287292
 -0.36475775  0.27622807]"
100209,204802.png,"[-0.07024616 -0.4663375   0.11624669 -0.3797106   0.17588042 -0.12346751
 -0.01319603  0.17700447  0.22936462 -0.21351953 -0.01242262 -0.20986417
  0.34725833  0.28243166  0.09879738  0.35295126 -0.26569986  0.05515153
  0.13945565  0.0918361   0.03751624  0.4946625  -0.0720578   0.3403687
  0.19212349  0.19709368 -0.02045239 -0.12945105  0.26354942  0.13043727
 -0.46370754  0.29527324]"
204395,34415.png,"[ 0.06046575  0.02265913  0.0689225  -0.02898108  0.06739023  0.10514265
  0.00315172  0.10114925  0.05030533 -0.06996422 -0.05303119 -0.02709785
 -0.10139467  0.14439605 -0.01242231 -0.0376084  -0.17297782 -0.04415207
  0.02588402  0.22878307 -0.04654793 -0.06831969 -0.01351301 -0.03587982
 -0.03923075 -0.10693743  0.01167974 -0.21249838  0.05947056  0.10467292
  0.16343844 -0.01987877]"
184817,12699.png,"[-0.02515542 -0.26929155  0.14464389  0.02136752  0.14493908  0.04031838
 -0.12757191 -0.02650673  0.05084112 -0.04867959 -0.03296586  0.2543555
  0.13411388 -0.1259836  -0.21502098 -0.17493181 -0.40832818 -0.11776163
  0.2647479   0.1583279   0.21763667  0.2566588  -0.10892744  0.06968751
  0.38746017  0.21584679  0.114843   -0.14111863 -0.0057094   0.31869784
 -0.3399495  -0.09870347]"
151861,75827.png,"[-0.00370345 -0.10555132 -0.01912004 -0.12247971 -0.15637238 -0.05237497
 -0.00112578  0.05056333  0.08883572  0.08619422 -0.00227883 -0.03072996
  0.09968555 -0.02152959 -0.06154436  0.14100066 -0.04973477  0.07063715
  0.12395316 -0.07028697 -0.16101688  0.1395331   0.11801358  0.0954511
  0.04569641  0.16511816 -0.08230333 -0.02899195 -0.02209476  0.00929145
 -0.11321434  0.01962434]"
151245,74975.png,"[ 0.0947039  -0.36546987  0.31504384 -0.32324326  0.3358454  -0.33211267
  0.20616914 -0.43938524  0.23212363 -0.4097599   0.302131   -0.35194945
  0.42149514  0.33604556 -0.24813932  0.3209702  -0.28348696 -0.32697356
 -0.03480607  0.35008463  0.49494588  0.3634335  -0.42235157  0.41707954
  0.36013964  0.33712468  0.31669292  0.19028582  0.2768068   0.29838833
 -0.60851425  0.43145463]"
211366,7235.png,"[-0.5502208  -0.05747336 -0.1281164   0.26608974 -0.22220553  0.5118563
 -0.43277997  0.61446136 -0.36582455  0.27664843 -0.08409917  0.30637527
 -0.38210598 -0.2190678   0.44660306 -0.22440341  0.05773303  0.40837336
 -0.1972836  -0.6060321  -0.31679064 -0.2513578   0.27530804 -0.34028423
 -0.16396585 -0.10563899 -0.03286581 -0.11479145 -0.22045575 -0.25907746
  0.4651273  -0.28225312]"
133419,50844.png,"[-0.17316888  0.06714614  0.04318834  0.14539796 -0.29717082  0.21146123
  0.07808133  0.03457231 -0.29343098  0.332899   -0.08354011  0.05838274
  0.03791231  0.04989569  0.24475114  0.03126931 -0.07200173  0.0823169
 -0.02031699 -0.02628069 -0.06809181 -0.09335505  0.26525888 -0.02974911
  0.03574676 -0.07976606 -0.15057822 -0.05607805 -0.04468019  0.00534657
  0.20186062 -0.15065038]"
134305,52064.png,"[ 0.29141727 -0.45476827  0.30062336 -0.31786662  0.42208427 -0.21279205
  0.51182413 -0.32979771  0.4572398  -0.33886385  0.243989   -0.43341354
  0.48293245  0.5212009  -0.38590756  0.4895891  -0.30718166 -0.6270627
  0.07638411  0.17654997  0.40244925  0.45726538 -0.47608632  0.52912664
  0.18952815  0.48044804  0.3694451   0.28798893  0.33955327  0.38517734
 -0.38175893  0.53661287]"
213307,8256.png,"[-0.06749855 -0.32944986  0.35989007 -0.1794772   0.21225902 -0.2090675
  0.1489821  -0.22205105 -0.05106926  0.21791181 -0.03432746 -0.11202666
 -0.02953381  0.3225525  -0.02188816  0.21030535 -0.11709303 -0.2359514
  0.11480243  0.1876328   0.03713713  0.06084377  0.02435626  0.03280739
  0.30956912  0.36613414 -0.10134241 -0.01863306  0.10567466  0.28387225
 -0.39522302  0.14261718]"
115459,26592.png,"[ 0.15493211 -0.24723722  0.3176055  -0.42441356  0.42652625 -0.15308145
  0.35870087 -0.2656966   0.15286669 -0.15442462  0.1074     -0.24699819
  0.2788635   0.28820282 -0.31387365  0.53469104 -0.24419944 -0.35262984
  0.08642205  0.30894735  0.218919    0.29290366 -0.09633489  0.08779784
  0.5637092   0.32483345  0.32123807  0.0904303   0.2138986   0.2948581
 -0.26110157  0.23949644]"
51640,139296.png,"[ 0.11378008 -0.45124328  0.4317174  -0.55989033  0.35909206 -0.0698845
  0.15426934 -0.22802569  0.2728583  -0.41179237  0.27900004 -0.37871766
  0.22009128  0.40830633 -0.02083898  0.6091835  -0.1491298  -0.27952915
  0.3232681   0.2611062   0.06153466  0.54089    -0.22127026  0.41821355
  0.21757945  0.32803237  0.19933291  0.14145625  0.24196063  0.23178388
 -0.43864375  0.12149579]"
198341,199893.png,"[ 0.2329036  -0.46098325  0.07715481 -0.39628094  0.1090064  -0.1600499
  0.17437589 -0.12159602  0.27168527 -0.30255648  0.31351662 -0.13803507
  0.24175923  0.35788736 -0.13714011  0.35561293 -0.12159719 -0.19824362
  0.3637202   0.15795463  0.07562614  0.6026821  -0.36758947  0.35089016
  0.12022906  0.28852376  0.17554566  0.29613262  0.33734706  0.35548025
 -0.2832356   0.20731783]"
7323,162400.png,"[-0.3883321  -0.13179341 -0.18996574 -0.07294971  0.13715437  0.4046472
 -0.4457568   0.32110268 -0.04309371  0.46288025 -0.42616087  0.07009682
 -0.21569501 -0.26323783  0.26326573 -0.14916322 -0.25263193  0.35870355
  0.17915462 -0.04359813 -0.02492622  0.06112548  0.21107645 -0.3442372
  0.07897183 -0.5100684  -0.21218191 -0.61107105 -0.4622485  -0.17898577
  0.70791346 -0.02104503]"
122904,36722.png,"[ 0.28511786 -0.5380497   0.3326662  -0.19980045  0.09610543 -0.26672578
  0.41862792 -0.16625153  0.4053516  -0.1597737   0.31281412 -0.28343493
  0.22757043  0.49222285 -0.32539004  0.43266863 -0.42186338 -0.42034072
  0.3660443   0.30684224  0.05089627  0.42022786  0.09913663  0.31241086
  0.38869348  0.44944465  0.11003496  0.3064442   0.35908502  0.5080656
 -0.38821018  0.24162121]"
61708,152957.png,"[ 0.5065921  -0.23534735  0.2591886  -0.39484847  0.18652071 -0.46666956
  0.304674   -0.55345315  0.52837884 -0.5155747   0.39534307 -0.21190912
  0.29938522  0.5361372  -0.53875047  0.3109613  -0.6706452  -0.61946267
  0.03592943  0.48936015  0.2197737   0.51197344 -0.49616584  0.37625018
  0.21449763  0.32146305  0.61487556  0.37391496  0.48039156  0.30869833
 -0.41330343  0.4909711 ]"
149695,72791.png,"[ 0.24118206 -0.06915156  0.2693188  -0.41469568  0.5128896   0.0499191
  0.0481472   0.06283834  0.17197432 -0.06583907  0.09110031 -0.04899214
  0.0699568   0.4372039   0.06926729  0.36269927 -0.519497   -0.2054513
  0.19387905  0.49349248  0.00442159 -0.03667938 -0.28552788  0.22104238
  0.29879916  0.12257382 -0.21302934  0.19378488  0.19603796  0.34393567
 -0.27783665  0.25271377]"
89665,190607.png,"[ 0.30334893 -0.10872205 -0.00325348 -0.33887023  0.28988993 -0.12984772
  0.06645205 -0.18110265  0.09569915 -0.07100202  0.02254926 -0.11371751
  0.35616463  0.30075905 -0.20883094  0.21925671 -0.15854894 -0.22010113
  0.05782558  0.15597767  0.03394796  0.26397836 -0.26379845 -0.10923625
  0.10853473  0.24139526  0.15452923  0.05294672  0.04456592  0.13689399
 -0.32868186 -0.00827504]"
126055,40949.png,"[ 0.18037918 -0.43455067  0.17857228 -0.2365765   0.115403   -0.07663477
  0.00750363 -0.07128001  0.15759234 -0.21630028  0.41705394  0.09087934
  0.21976912  0.30954593  0.06099869  0.32724747 -0.04897904 -0.21204147
  0.16347641  0.10260344 -0.14092557  0.47864124 -0.12196009  0.2253399
  0.10555437  0.28935665 -0.00208385  0.2795068   0.32994747  0.29061007
 -0.07337841  0.05933103]"
161734,89327.png,"[ 0.18373533 -0.27348974  0.21450575 -0.18213542  0.11735889 -0.16883582
  0.19899778 -0.05598823  0.24062428 -0.11126421  0.26285273 -0.16801658
  0.24585865  0.08742774 -0.15985751  0.37374282 -0.0487949  -0.3367076
 -0.05843947  0.08303896 -0.10008307  0.2587562  -0.18461543  0.20975754
  0.19044752  0.12799591  0.16906436  0.11250143 -0.10056082  0.18361361
 -0.3787849   0.02864655]"
118836,31165.png,"[ 0.14844027 -0.32812217  0.2667496  -0.56391287  0.24473794  0.04814167
 -0.25075647 -0.38227016  0.35708976 -0.63026845  0.43055707  0.01231256
  0.23253922  0.38159055 -0.16916072  0.5500509  -0.0890949  -0.42272264
  0.11217492 -0.09280141 -0.10153288  0.36246848 -0.05133523  0.24722184
  0.41363811  0.3279725   0.24023943  0.01305906  0.35725737  0.42534307
 -0.45028585  0.45200044]"
187553,141797.png,"[ 0.63003826 -0.47386998  0.34141788 -0.7007632   0.57188016 -0.48791087
  0.4282988  -0.49361455  0.4282898  -0.47177318  0.37754703 -0.5582633
  0.27031723  0.63521177 -0.51603687  0.34400663 -0.25311765 -0.45943898
  0.19587053  0.34093463  0.52304226  0.8656515  -0.67922544  0.22247113
  0.28446925  0.5750929   0.553106    0.33047703  0.44175142  0.43950737
 -0.59587187  0.75086963]"
200537,21179.png,"[ 0.18669471 -0.12670463 -0.15006544 -0.24794893 -0.14375836 -0.09210683
  0.22094901 -0.1651994   0.12472522 -0.14286119  0.1696279  -0.00487516
  0.13811372  0.23698677  0.15499485  0.27623662  0.0145983  -0.04789757
 -0.17352597 -0.02363167 -0.00852676  0.12482384  0.0006711  -0.09652475
 -0.05172069  0.29079893  0.02917379  0.147493   -0.09498629  0.09893171
 -0.04701879 -0.11698817]"
3063,125546.png,"[ 0.1074384  -0.26982453  0.00535263 -0.24531952  0.3013233   0.00462941
  0.17279367  0.27574778  0.35083932 -0.09346707 -0.07387745 -0.26535407
  0.1509434   0.28079158  0.05265205 -0.1266701  -0.31099236 -0.07981832
  0.36276966  0.08860495  0.13344043  0.35320094  0.13241662 -0.04835274
  0.31545204 -0.03167093  0.2951247  -0.20966408 -0.0634966   0.10863999
  0.26243067  0.0938493 ]"
160391,87496.png,"[-0.03342651 -0.21014965 -0.14177243 -0.0388903  -0.03103585 -0.08777545
  0.30754915  0.13696909  0.13877255  0.00864678  0.09476523 -0.29737294
  0.1194692   0.33974552  0.04883234  0.17500514 -0.11761113  0.0227809
  0.05858571  0.04453963  0.07165443  0.34024054 -0.06459338  0.31386787
  0.09340559  0.27535823 -0.09828993  0.01569505  0.01280134  0.0701683
 -0.15558481 -0.01048518]"
171882,145163.png,"[-0.16969681  0.08676627 -0.35251415  0.22067522 -0.08277895  0.11942669
 -0.37421882  0.22474356  0.14954098  0.42002282  0.14990734  0.19019184
  0.10239633  0.5993316   0.37762067 -0.38442406  0.2269673  -0.00132784
 -0.37463152 -0.10303904  0.00903163 -0.0413351   0.21639116 -0.11713052
 -0.38804245 -0.30880615 -0.08819529  0.11477662  0.05815608  0.22199336
  0.21466193 -0.29377165]"
68888,16268.png,"[ 0.8147477  -0.88269866  0.600155   -0.67194957  0.61215025 -0.42388037
  0.61611664 -0.8165044   0.5019558  -0.32556733  0.4287151  -0.29718286
  0.64789665  0.6190469  -0.54141617  0.87458265 -0.7039035  -0.68121994
  0.5671828   0.48884857  0.629143    0.8240881  -0.6549372   0.75866216
  0.6821437   0.8109052   0.5491405   0.6818318   0.795881    0.56569046
 -1.0843165   0.6480955 ]"
62152,153544.png,"[-0.28022748  0.420486   -0.5092757   0.42130488 -0.21534695  0.5303143
 -0.32341164  0.6829184  -0.14888854  0.56186837 -0.21925485  0.06142421
 -0.255236   -0.27056575  0.57335556 -0.3120589   0.34610385  0.4359784
 -0.31154504 -0.36108348 -0.30484593 -0.45756432  0.4602074  -0.46816993
 -0.21880493 -0.3453776  -0.39198905 -0.33458957 -0.34594926 -0.40103975
  0.4949835  -0.29218486]"
127165,42475.png,"[ 0.10446329 -0.20851941  0.09256163 -0.2580188  -0.00366287  0.01099692
  0.15927966 -0.20003933  0.0712003  -0.15890487  0.04771837 -0.10366058
  0.05074351  0.3533407  -0.20820548  0.31248972 -0.14812364 -0.21516661
 -0.01892163  0.28498635  0.05296961  0.21118379 -0.112006    0.18603657
  0.1757521   0.21720788  0.2482816   0.1648357  -0.02338505  0.15950587
 -0.18469562  0.12595393]"
21792,91974.png,"[-0.15485129  0.01533671 -0.14501266 -0.03924493  0.00370407  0.24029708
 -0.26001063 -0.053255    0.05988282  0.16150433 -0.14546838  0.28437603
 -0.08852562 -0.11210063  0.31145582 -0.15736133  0.08975177  0.18659899
 -0.17897752 -0.10334248 -0.07952162 -0.12146079  0.18398568 -0.3056027
 -0.12618716 -0.17171746 -0.02350069 -0.10378758 -0.25513628 -0.20877224
  0.15917909 -0.26349583]"
31875,112472.png,"[ 0.43698463 -0.3754273   0.3772966  -0.22614895  0.38268977 -0.47408837
 -0.04006002 -0.35252234  0.17035966 -0.4913761   0.3721822  -0.4065575
  0.5852451   0.44637236 -0.45984173  0.39228445 -0.2477044  -0.19718932
  0.06037448  0.35067672  0.22271325  0.65161186 -0.59608984  0.56973827
  0.39813772  0.4905982   0.20547286  0.14222209  0.50571793  0.46274263
 -0.38361624  0.40333533]"
52616,140642.png,"[ 0.21626312 -0.16732119  0.20490897 -0.05616561  0.14394103 -0.04269094
  0.10964757  0.03197989  0.11354357 -0.11794146  0.16391046 -0.07473882
  0.23446721  0.20412552 -0.12048951  0.17959787 -0.29519776  0.09933629
  0.18414678  0.30190364  0.01166156  0.24584405 -0.05325853  0.01892189
  0.15576638  0.31986633  0.32193485  0.0241113   0.11224423  0.15191102
 -0.401538    0.18771325]"
76220,172507.png,"[ 0.137947   -0.02717889 -0.11809242 -0.1145267   0.23509152  0.09279466
  0.18333307  0.05588285  0.00198089  0.14877425 -0.06207512 -0.09414227
  0.19467764 -0.17337318  0.12270591  0.21219519 -0.20480132 -0.24680948
  0.25974682  0.07325256  0.17071219  0.05622733  0.0906989  -0.03485269
  0.25919592  0.05285879 -0.13381237 -0.13479717 -0.01549281 -0.02355388
 -0.13378792  0.06897506]"
102371,207656.png,"[ 0.3246416  -0.4908314   0.39815894 -0.18760021  0.28696722 -0.14051549
  0.28617042 -0.10151499  0.01437071 -0.32858446  0.02761423 -0.28451768
  0.35206574  0.46824437 -0.27344203  0.4536698  -0.22549303 -0.48608273
  0.269606    0.10893761 -0.01405992  0.3612036   0.01094532  0.4442953
  0.47664607  0.30425712  0.22766198  0.3663896   0.35117602  0.1829325
 -0.34090865  0.38000238]"
94486,197117.png,"[ 0.3154117  -0.49525735  0.46793467 -0.56674266  0.43136543 -0.21727073
  0.01664981 -0.47351423  0.6166218  -0.7867158   0.34464222 -0.24182639
  0.33904108  0.4643151  -0.2564708   0.69082165 -0.45661157 -0.5162868
  0.1961571   0.27190217 -0.02588763  0.497031   -0.27327308  0.49433637
  0.56804824  0.5263627   0.2732775   0.15887962  0.47703123  0.6063779
 -0.61029685  0.4971846 ]"
59221,149633.png,"[ 0.19963765 -0.232998    0.34612188 -0.4970715   0.12186833  0.09876481
 -0.11121764 -0.1952899   0.05170252 -0.552546    0.06805357 -0.14242643
  0.38503364  0.39625967 -0.20347868  0.3448604  -0.20671421 -0.23620939
  0.0800279   0.05309749 -0.01569019  0.35439813 -0.06597406  0.32872486
  0.35791194  0.2576467   0.1925552   0.12208802  0.40008396  0.3678563
 -0.3949803   0.29333982]"
95641,198636.png,"[ 0.21423796 -0.11250538 -0.05672123 -0.05356992  0.16156282 -0.00143854
 -0.01609675  0.02173873  0.15680765 -0.03610955  0.16110565 -0.10313297
  0.30945688  0.03732095 -0.11360784  0.24904117 -0.28926453 -0.2066456
  0.13435459  0.13750035  0.19804886  0.17537767 -0.08664419 -0.14309014
 -0.04249485  0.24614964 -0.01137336  0.12119956  0.04542509  0.2099222
  0.09375232  0.07592105]"
46736,13265.png,"[ 0.37641606 -0.6415629   0.5283375  -0.47460568  0.41616648 -0.03425613
  0.34689915 -0.3337088   0.33724195 -0.25737646  0.47211903 -0.47994372
  0.22271965  0.33902493 -0.2434881   0.48601857 -0.30819082 -0.35066938
  0.28474537  0.20956585  0.26026532  0.5626459  -0.577334    0.32158175
  0.15846342  0.69330955  0.431787    0.37661836  0.26846212  0.27199695
 -0.5415739  -0.02759672]"
213558,83787.png,"[ 0.17058788 -0.25945792  0.47228888 -0.37108433  0.39218855 -0.08474237
 -0.05401116 -0.23852068  0.27594972 -0.3057547   0.02008565 -0.3235032
  0.01552811  0.43423438 -0.21313526  0.2497319  -0.25503492 -0.560173
 -0.00773077  0.34847742  0.06199735  0.25019076 -0.08326291  0.26177245
  0.4370052   0.14375748  0.33958718  0.4456137   0.44461018  0.16361552
 -0.251273    0.13586926]"
64001,156073.png,"[ 0.18537149 -0.44793862  0.25812    -0.40175712  0.349586   -0.15571333
  0.24642731 -0.3851907   0.25163195 -0.11518461  0.19126089 -0.25150055
  0.15208155  0.4062534  -0.036614    0.3556555  -0.40567905 -0.14106663
  0.21312529  0.3910948   0.32011643  0.34920883 -0.21941882  0.4360468
  0.25684825  0.54280645  0.25203636  0.18456328  0.09319099  0.15419742
 -0.6607989   0.07756903]"
192292,167379.png,"[ 0.3504611  -0.55453634  0.4664918  -0.2603981   0.24951415 -0.14528081
  0.2656939  -0.23972282  0.58151215 -0.40031442  0.31010163 -0.31077838
  0.45339578  0.48636574 -0.36703438  0.46843535 -0.47615963 -0.26018125
  0.2493162   0.26780587  0.18212885  0.54723597 -0.08063277  0.50546217
  0.2513613   0.47874275  0.21494298  0.17922111  0.25920963  0.36652666
 -0.63801503  0.30624157]"
192885,170612.png,"[-0.07586012  0.0163204  -0.15018435 -0.12254745 -0.11556127  0.02253581
 -0.21038394  0.34844455 -0.12621148  0.02691234  0.05090203  0.00377442
 -0.22759093  0.11433673  0.19075361  0.04396371 -0.01132125  0.14088419
 -0.04333016 -0.11022566  0.01391187 -0.33261007  0.1150973   0.04346184
  0.01441562 -0.01687832 -0.0308393  -0.15743978 -0.14704925 -0.16403978
  0.1450747  -0.19905704]"
120642,33661.png,"[-0.02050209  0.06210341  0.02027699 -0.24760117 -0.1450077  -0.12770346
 -0.00107306  0.11497642  0.36207247  0.12827532  0.14591168 -0.36332572
  0.3211478  -0.02929323  0.02326207  0.10004023 -0.2607278   0.06138393
  0.2532103   0.21069828  0.33014783  0.01398592  0.01720387 -0.00335868
  0.0487728  -0.06534313  0.19071022 -0.1181049   0.05871685 -0.03928876
 -0.28852504  0.10707092]"
84666,18385.png,"[ 0.30481508 -0.20765017  0.32431707 -0.463463    0.15787697 -0.5044264
  0.17036915 -0.65464294  0.6339666  -0.5321502   0.16214703 -0.4068508
  0.15727618  0.5740124  -0.4435149   0.2096449  -0.45162153 -0.37504768
  0.16205755  0.30244607  0.06996935  0.6825351  -0.37848973  0.39317015
  0.0824172   0.4606942   0.4800536   0.45384827  0.4217142   0.32687882
 -0.5833178   0.48253605]"
